player_id,name,age,position,nationality,club,market_value,goals,assists,minutes_played,contract_years_left,market_value_num,goals_per_90,assists_per_90,target,pos_bucket,club_med_mv,club_rank_pct
4177,Player_4176,23,GK,Italy,Club_176,€665K,2,0,3593,3,665000.0,0.050097411633732256,0.0,13.407543823396258,Goalkeeper,872000.0,0.2201
4963,Player_4962,32,CAM,Germany,Club_162,€1M,3,2,1860,0,1000000.0,0.14516129032258063,0.0967741935483871,13.815511557963774,Midfielder,929000.0,0.2826
4884,Player_4883,23,ST,France,Club_83,€1M,3,1,1915,0,1000000.0,0.14099216710182766,0.04699738903394256,13.815511557963774,Forward,1000000.0,0.6926
4095,Player_4094,19,LB,Brazil,Club_94,€710K,0,0,748,5,710000.0,0.0,0.0,13.47302165746721,Defender,1000000.0,0.6926
3160,Player_3159,23,RB,Belgium,Club_159,€794K,1,0,2204,5,794000.0,0.04083484573502723,0.0,13.584839999674323,Defender,946000.0,0.3226
1814,Player_1813,34,CB,France,Club_13,€334K,0,0,739,2,334000.0,0.0,0.0,12.71889926596633,Defender,1000000.0,0.6926
2427,Player_2426,32,LB,Italy,Club_26,€632K,0,2,3392,2,632000.0,0.0,0.05306603773584905,13.356646255406224,Defender,1000000.0,0.6926
3951,Player_3950,28,LB,England,Club_150,€653K,0,1,745,4,653000.0,0.0,0.12080536912751677,13.389333939650964,Defender,1000000.0,0.6926
4429,Player_4428,21,GK,Netherlands,Club_28,€634K,0,0,1067,0,634000.0,0.0,0.0,13.359805810705184,Goalkeeper,990000.0,0.3726
2143,Player_2142,22,CAM,Germany,Club_142,€1M,0,0,250,0,1000000.0,0.0,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
1627,Player_1626,34,CAM,Italy,Club_26,€1M,1,2,3608,2,1000000.0,0.024944567627494457,0.04988913525498891,13.815511557963774,Midfielder,1000000.0,0.6926
790,Player_789,31,LW,Belgium,Club_189,€777K,1,0,2296,4,777000.0,0.039198606271777,0.0,13.563196916350243,Forward,1000000.0,0.6926
3787,Player_3786,21,CAM,Italy,Club_186,€1M,2,0,2555,1,1000000.0,0.07045009784735812,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
1865,Player_1864,30,CDM,Brazil,Club_64,€940K,0,0,69,3,940000.0,0.0,0.0,13.753636218075407,Midfielder,618000.0,0.0026
2866,Player_2865,28,LW,Argentina,Club_65,€1M,0,1,455,1,1000000.0,0.0,0.19780219780219782,13.815511557963774,Forward,1000000.0,0.6926
872,Player_871,20,LM,Spain,Club_71,€1M,3,2,2668,1,1000000.0,0.10119940029985007,0.06746626686656672,13.815511557963774,Other,1000000.0,0.6926
3272,Player_3271,24,LM,Spain,Club_71,€1M,1,0,2857,1,1000000.0,0.03150157507875394,0.0,13.815511557963774,Other,1000000.0,0.6926
3834,Player_3833,19,CM,France,Club_33,€1M,2,0,1527,0,1000000.0,0.11787819253438116,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
74,Player_73,30,CB,France,Club_73,€1M,2,1,2669,0,1000000.0,0.0674409891345073,0.03372049456725365,13.815511557963774,Defender,1000000.0,0.6926
1753,Player_1752,35,GK,Germany,Club_152,€617K,1,2,1172,3,617000.0,0.07679180887372014,0.15358361774744028,13.332625923631754,Goalkeeper,732000.0,0.0576
1422,Player_1421,29,CM,Spain,Club_21,€1M,0,1,547,0,1000000.0,0.0,0.16453382084095064,13.815511557963774,Midfielder,934000.0,0.2926
4222,Player_4221,25,LW,Spain,Club_21,€1M,3,2,3641,1,1000000.0,0.07415545179895633,0.049436967865970884,13.815511557963774,Forward,934000.0,0.2926
4694,Player_4693,30,CB,France,Club_93,€1M,0,2,2501,2,1000000.0,0.0,0.07197121151539385,13.815511557963774,Defender,1000000.0,0.6926
4370,Player_4369,25,CB,Belgium,Club_169,€1M,0,1,1881,5,1000000.0,0.0,0.04784688995215311,13.815511557963774,Defender,1000000.0,0.6926
4576,Player_4575,31,RB,Argentina,Club_175,€709K,0,2,1721,2,709000.0,0.0,0.10459035444509006,13.471612215950504,Defender,1000000.0,0.6926
3810,Player_3809,19,CM,Belgium,Club_9,€719K,2,2,3598,3,719000.0,0.0500277932184547,0.0500277932184547,13.4856180275228,Midfielder,1000000.0,0.6926
2245,Player_2244,23,GK,Brazil,Club_44,€539K,0,0,777,0,539000.0,0.0,0.0,13.197472705176983,Goalkeeper,938000.0,0.3051
3048,Player_3047,28,ST,Portugal,Club_47,€2M,0,1,1356,1,2000000.0,0.0,0.06637168141592921,14.508658238524093,Forward,870000.0,0.2076
2446,Player_2445,19,LW,Argentina,Club_45,€651K,0,0,678,4,651000.0,0.0,0.0,13.386266457287837,Forward,1000000.0,0.6926
495,Player_494,29,LB,Brazil,Club_94,€616K,1,0,2007,1,616000.0,0.04484304932735426,0.0,13.331003865890962,Defender,1000000.0,0.6926
3131,Player_3130,28,RW,England,Club_130,€905K,0,1,1035,5,905000.0,0.0,0.08695652173913043,13.715691327653827,Forward,1000000.0,0.6926
4322,Player_4321,26,CB,Spain,Club_121,€1M,0,0,253,5,1000000.0,0.0,0.0,13.815511557963774,Defender,925000.0,0.2776
4398,Player_4397,22,CM,Portugal,Club_197,€1M,1,0,2738,3,1000000.0,0.03287070854638422,0.0,13.815511557963774,Midfielder,891000.0,0.2326
1165,Player_1164,23,GK,Brazil,Club_164,€513K,4,0,3516,2,513000.0,0.10238907849829351,0.0,13.148033073468746,Goalkeeper,961000.0,0.3426
3735,Player_3734,30,LB,Brazil,Club_134,€418K,0,1,1089,2,418000.0,0.0,0.08264462809917356,12.943239103848528,Defender,1000000.0,0.6926
1731,Player_1730,16,LB,England,Club_130,€678K,2,0,815,4,678000.0,0.22085889570552147,0.0,13.426904041847699,Defender,1000000.0,0.6926
4813,Player_4812,18,GK,Germany,Club_12,€615K,1,0,3524,0,615000.0,0.02553916004540295,0.0,13.329379172803593,Goalkeeper,815000.0,0.1476
2403,Player_2402,26,LB,Germany,Club_2,€337K,0,0,528,0,337000.0,0.0,0.0,12.727841176689147,Defender,842000.0,0.1776
3404,Player_3403,29,LM,France,Club_3,€1M,1,2,3766,2,1000000.0,0.02389803505045141,0.04779607010090282,13.815511557963774,Other,1000000.0,0.6926
619,Player_618,21,CAM,Netherlands,Club_18,€1M,1,0,1178,3,1000000.0,0.07640067911714771,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
1698,Player_1697,31,CM,Portugal,Club_97,€1M,2,0,3393,5,1000000.0,0.05305039787798408,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
3594,Player_3593,30,CM,France,Club_193,€1M,2,1,1228,0,1000000.0,0.1465798045602606,0.0732899022801303,13.815511557963774,Midfielder,1000000.0,0.6926
1958,Player_1957,26,CB,Portugal,Club_157,€1M,1,0,1437,3,1000000.0,0.06263048016701461,0.0,13.815511557963774,Defender,1000000.0,0.6926
1222,Player_1221,30,LW,Spain,Club_21,€1M,1,0,3203,0,1000000.0,0.0280986575085857,0.0,13.815511557963774,Forward,934000.0,0.2926
2074,Player_2073,35,LW,France,Club_73,€557K,0,0,569,5,557000.0,0.0,0.0,13.230322314239945,Forward,1000000.0,0.6926
3411,Player_3410,24,LB,England,Club_10,€1M,2,1,780,5,1000000.0,0.23076923076923078,0.11538461538461539,13.815511557963774,Defender,1000000.0,0.6926
870,Player_869,26,CM,Belgium,Club_69,€850K,0,1,1191,1,850000.0,0.0,0.07556675062972293,13.652992804936394,Midfielder,1000000.0,0.6926
2719,Player_2718,35,CAM,Netherlands,Club_118,€1M,0,0,1932,2,1000000.0,0.0,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
1043,Player_1042,21,RW,Germany,Club_42,€1M,2,1,2226,4,1000000.0,0.08086253369272237,0.04043126684636118,13.815511557963774,Forward,1000000.0,0.6926
1362,Player_1361,30,CM,Spain,Club_161,€731K,1,0,1077,5,731000.0,0.08356545961002786,0.0,13.502170106720035,Midfielder,784000.0,0.1326
357,Player_356,31,RM,Italy,Club_156,€1M,0,0,1872,1,1000000.0,0.0,0.0,13.815511557963774,Other,878000.0,0.2276
1163,Player_1162,32,RW,Germany,Club_162,€816K,0,0,339,1,816000.0,0.0,0.0,13.61217085943569,Forward,929000.0,0.2826
2766,Player_2765,18,CM,Argentina,Club_165,€1M,0,0,28,0,1000000.0,0.0,0.0,13.815511557963774,Midfielder,999000.0,0.3826
3253,Player_3252,24,GK,Germany,Club_52,€546K,0,4,3233,5,546000.0,0.0,0.11135168574079801,13.210376086227196,Goalkeeper,833000.0,0.1701
1439,Player_1438,19,RW,Netherlands,Club_38,€1M,1,0,3225,2,1000000.0,0.027906976744186046,0.0,13.815511557963774,Forward,1000000.0,0.6926
3604,Player_3603,33,RB,France,Club_3,€718K,1,0,3175,4,718000.0,0.028346456692913385,0.0,13.48422624078705,Defender,1000000.0,0.6926
4941,Player_4940,20,RM,England,Club_140,€1M,1,2,1425,2,1000000.0,0.06315789473684211,0.12631578947368421,13.815511557963774,Other,811000.0,0.1426
4594,Player_4593,18,LW,France,Club_193,€870K,1,0,1356,1,870000.0,0.06637168141592921,0.0,13.676249640055392,Forward,1000000.0,0.6926
3640,Player_3639,22,RB,Belgium,Club_39,€573K,0,0,3396,0,573000.0,0.0,0.0,13.258642740896052,Defender,1000000.0,0.6926
1254,Player_1253,26,CM,France,Club_53,€1M,0,0,170,5,1000000.0,0.0,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
3366,Player_3365,18,CM,Argentina,Club_165,€999K,2,2,2693,5,999000.0,0.06683995544002971,0.06683995544002971,13.81451105863119,Midfielder,999000.0,0.3826
333,Player_332,17,RM,Germany,Club_132,€778K,0,1,2547,3,778000.0,0.0,0.0353356890459364,13.564483088506746,Other,762000.0,0.0876
3695,Player_3694,31,RW,Brazil,Club_94,€661K,0,0,325,1,661000.0,0.0,0.0,13.401510631691982,Forward,1000000.0,0.6926
3569,Player_3568,16,CDM,Netherlands,Club_168,€452K,0,0,659,4,452000.0,0.0,0.0,13.021439671201302,Midfielder,943000.0,0.3176
2729,Player_2728,19,CDM,Netherlands,Club_128,€665K,2,1,2707,2,665000.0,0.06649427410417436,0.03324713705208718,13.407543823396258,Midfielder,909000.0,0.2576
3668,Player_3667,32,LM,Portugal,Club_67,€818K,0,1,2104,3,818000.0,0.0,0.04277566539923955,13.614618838078023,Other,1000000.0,0.6926
1631,Player_1630,22,RW,England,Club_30,€880K,1,0,143,5,880000.0,0.6293706293706294,0.0,13.68767832281738,Forward,937000.0,0.2976
1117,Player_1116,29,GK,Italy,Club_116,€374K,0,0,2294,1,374000.0,0.0,0.0,12.832013750189885,Goalkeeper,792000.0,0.1376
1850,Player_1849,30,CB,Belgium,Club_49,€1M,2,1,1865,3,1000000.0,0.096514745308311,0.0482573726541555,13.815511557963774,Defender,1000000.0,0.6926
3555,Player_3554,35,LB,Brazil,Club_154,€422K,0,1,3073,3,422000.0,0.0,0.0292873413602343,12.952762962683588,Defender,1000000.0,0.6926
3154,Player_3153,17,LW,France,Club_153,€1M,2,2,2509,3,1000000.0,0.07174172977281786,0.07174172977281786,13.815511557963774,Forward,1000000.0,0.6926
3266,Player_3265,30,CB,Argentina,Club_65,€675K,0,1,3479,0,675000.0,0.0,0.025869502730669732,13.42246945133505,Defender,1000000.0,0.6926
1666,Player_1665,25,LW,Argentina,Club_65,€1M,1,0,555,1,1000000.0,0.16216216216216214,0.0,13.815511557963774,Forward,1000000.0,0.6926
446,Player_445,26,CB,Argentina,Club_45,€1M,4,0,2645,4,1000000.0,0.13610586011342155,0.0,13.815511557963774,Defender,1000000.0,0.6926
2246,Player_2245,23,CB,Argentina,Club_45,€1M,3,1,3039,1,1000000.0,0.08884501480750247,0.029615004935834157,13.815511557963774,Defender,1000000.0,0.6926
453,Player_452,32,RM,Germany,Club_52,€840K,2,1,1993,3,840000.0,0.09031610637230306,0.04515805318615153,13.641158361294977,Other,833000.0,0.1701
1552,Player_1551,30,RB,Spain,Club_151,€315K,0,0,585,0,315000.0,0.0,0.0,12.660331092405904,Defender,1000000.0,0.6926
4435,Player_4434,32,CAM,Brazil,Club_34,€1M,0,0,1890,1,1000000.0,0.0,0.0,13.815511557963774,Midfielder,893000.0,0.2376
2955,Player_2954,18,LB,Brazil,Club_154,€575K,2,2,3397,5,575000.0,0.052987930526935526,0.052987930526935526,13.26212705890841,Defender,1000000.0,0.6926
15,Player_14,21,LB,Brazil,Club_14,€517K,0,0,844,4,517000.0,0.0,0.0,13.155800087724671,Defender,1000000.0,0.6926
3629,Player_3628,20,CDM,Netherlands,Club_28,€1M,0,3,2518,0,1000000.0,0.0,0.10722795869737888,13.815511557963774,Midfielder,990000.0,0.3726
946,Player_945,20,LW,Argentina,Club_145,€1M,0,0,1657,1,1000000.0,0.0,0.0,13.815511557963774,Forward,1000000.0,0.6926
248,Player_247,33,LM,Portugal,Club_47,€748K,0,1,1230,0,748000.0,0.0,0.07317073170731708,13.525159593854116,Other,870000.0,0.2076
4698,Player_4697,21,CM,Portugal,Club_97,€884K,2,0,2602,4,884000.0,0.06917755572636433,0.0,13.69221347284086,Midfielder,1000000.0,0.6926
361,Player_360,34,GK,England,Club_160,€242K,0,0,329,2,242000.0,0.0,0.0,12.39669713736169,Goalkeeper,729000.0,0.0426
4657,Player_4656,24,GK,Italy,Club_56,€643K,0,1,1924,0,643000.0,0.0,0.04677754677754678,13.3739015584285,Goalkeeper,778000.0,0.1226
1615,Player_1614,28,CAM,Brazil,Club_14,€2M,2,0,3701,0,2000000.0,0.04863550391786004,0.0,14.508658238524093,Midfielder,1000000.0,0.6926
2304,Player_2303,33,ST,France,Club_103,€1M,1,2,3309,0,1000000.0,0.027198549410698096,0.05439709882139619,13.815511557963774,Forward,1000000.0,0.6926
4142,Player_4141,30,CB,Spain,Club_141,€738K,0,0,420,4,738000.0,0.0,0.0,13.511700458595241,Defender,1000000.0,0.6926
3169,Player_3168,30,GK,Netherlands,Club_168,€450K,0,0,74,3,450000.0,0.0,0.0,13.017005083966255,Goalkeeper,943000.0,0.3176
2479,Player_2478,33,CAM,Netherlands,Club_78,€2M,3,1,3483,3,2000000.0,0.07751937984496124,0.025839793281653745,14.508658238524093,Midfielder,1000000.0,0.6926
4215,Player_4214,20,LB,Brazil,Club_14,€511K,0,0,1103,1,511000.0,0.0,0.0,13.144126826131089,Defender,1000000.0,0.6926
4181,Player_4180,17,CDM,England,Club_180,€1M,1,2,2242,5,1000000.0,0.04014272970561998,0.08028545941123996,13.815511557963774,Midfielder,770000.0,0.1026
4885,Player_4884,20,GK,Brazil,Club_84,€532K,0,0,167,0,532000.0,0.0,0.0,13.184400648021262,Goalkeeper,730000.0,0.0526
3164,Player_3163,31,LM,France,Club_163,€861K,0,0,753,4,861000.0,0.0,0.0,13.665850944849378,Other,1000000.0,0.6926
491,Player_490,22,RW,England,Club_90,€2M,1,0,3267,3,2000000.0,0.027548209366391185,0.0,14.508658238524093,Forward,1000000.0,0.6926
863,Player_862,17,RW,Germany,Club_62,€1M,3,0,1779,2,1000000.0,0.15177065767284992,0.0,13.815511557963774,Forward,1000000.0,0.6926
1741,Player_1740,25,GK,England,Club_140,€544K,0,1,534,2,544000.0,0.0,0.16853932584269662,13.206706364071684,Goalkeeper,811000.0,0.1426
4100,Player_4099,28,LM,Belgium,Club_99,€2M,0,1,2547,2,2000000.0,0.0,0.0353356890459364,14.508658238524093,Other,1000000.0,0.6926
4386,Player_4385,32,CM,Argentina,Club_185,€1M,1,0,2696,0,1000000.0,0.03338278931750742,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
2448,Player_2447,22,ST,Portugal,Club_47,€2M,1,1,988,3,2000000.0,0.09109311740890688,0.09109311740890688,14.508658238524093,Forward,870000.0,0.2076
4231,Player_4230,20,CAM,England,Club_30,€995K,0,1,566,4,995000.0,0.0,0.15901060070671377,13.81049902116535,Midfielder,937000.0,0.2976
507,Player_506,21,LB,Italy,Club_106,€551K,1,1,1786,2,551000.0,0.05039193729003359,0.05039193729003359,13.219491903015436,Defender,915000.0,0.2726
2678,Player_2677,30,CB,Portugal,Club_77,€1M,3,0,2689,0,1000000.0,0.1004090740052064,0.0,13.815511557963774,Defender,1000000.0,0.6926
2996,Player_2995,32,LM,Argentina,Club_195,€950K,3,2,2587,3,950000.0,0.10436799381523,0.06957866254348667,13.764218316207748,Other,1000000.0,0.6926
1943,Player_1942,22,RW,Germany,Club_142,€2M,0,1,1274,3,2000000.0,0.0,0.0706436420722135,14.508658238524093,Forward,1000000.0,0.6926
1223,Player_1222,24,RW,Germany,Club_22,€2M,2,0,3331,5,2000000.0,0.05403782647853497,0.0,14.508658238524093,Forward,1000000.0,0.6926
1114,Player_1113,33,LW,France,Club_113,€1M,0,2,2318,0,1000000.0,0.0,0.07765314926660914,13.815511557963774,Forward,1000000.0,0.6926
1906,Player_1905,28,LW,Argentina,Club_105,€1M,1,0,2734,5,1000000.0,0.03291880029261156,0.0,13.815511557963774,Forward,1000000.0,0.6926
3424,Player_3423,25,RB,France,Club_23,€1M,2,0,3503,0,1000000.0,0.05138452754781615,0.0,13.815511557963774,Defender,1000000.0,0.6926
1878,Player_1877,29,CM,Portugal,Club_77,€751K,1,0,1839,3,751000.0,0.048939641109298535,0.0,13.529162262303307,Midfielder,1000000.0,0.6926
4673,Player_4672,21,CDM,Germany,Club_72,€1M,0,0,2509,1,1000000.0,0.0,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
434,Player_433,33,CB,France,Club_33,€905K,2,1,2300,5,905000.0,0.07826086956521738,0.03913043478260869,13.715691327653827,Defender,1000000.0,0.6926
2365,Player_2364,23,GK,Brazil,Club_164,€426K,3,2,2990,5,426000.0,0.0903010033444816,0.06020066889632107,12.962196972666593,Goalkeeper,961000.0,0.3426
3155,Player_3154,28,RW,Brazil,Club_154,€1M,0,0,920,1,1000000.0,0.0,0.0,13.815511557963774,Forward,1000000.0,0.6926
2836,Player_2835,24,RB,Argentina,Club_35,€788K,1,2,2283,0,788000.0,0.03942181340341656,0.07884362680683311,13.577254637874743,Defender,984000.0,0.3576
2093,Player_2092,31,CDM,Germany,Club_92,€791K,1,1,2725,3,791000.0,0.03302752293577982,0.03302752293577982,13.581054510971494,Midfielder,829000.0,0.1626
3011,Player_3010,34,RW,England,Club_10,€1M,1,2,1603,3,1000000.0,0.056144728633811605,0.11228945726762321,13.815511557963774,Forward,1000000.0,0.6926
3163,Player_3162,25,CAM,Germany,Club_162,€1M,0,0,2129,3,1000000.0,0.0,0.0,13.815511557963774,Midfielder,929000.0,0.2826
2946,Player_2945,19,CM,Argentina,Club_145,€1M,1,1,3497,0,1000000.0,0.02573634543894767,0.02573634543894767,13.815511557963774,Midfielder,1000000.0,0.6926
3917,Player_3916,31,CDM,Italy,Club_116,€318K,0,0,3053,2,318000.0,0.0,0.0,12.669809806411457,Midfielder,792000.0,0.1376
2917,Player_2916,16,GK,Italy,Club_116,€590K,0,3,2558,2,590000.0,0.0,0.10555121188428461,13.287879510795719,Goalkeeper,792000.0,0.1376
1103,Player_1102,21,RW,Germany,Club_102,€3M,4,3,3699,5,3000000.0,0.097323600973236,0.072992700729927,14.914123179965662,Forward,1000000.0,0.6926
1449,Player_1448,33,RM,Netherlands,Club_48,€1M,1,1,3734,0,1000000.0,0.024102838778789503,0.024102838778789503,13.815511557963774,Other,895000.0,0.2426
1721,Player_1720,30,CDM,England,Club_120,€378K,0,0,1094,2,378000.0,0.0,0.0,12.84265212010087,Midfielder,642000.0,0.0076
4519,Player_4518,23,CAM,Netherlands,Club_118,€884K,0,0,594,1,884000.0,0.0,0.0,13.69221347284086,Midfielder,1000000.0,0.6926
3843,Player_3842,28,LB,Germany,Club_42,€779K,1,0,3069,1,779000.0,0.029325513196480937,0.0,13.565767608549109,Defender,1000000.0,0.6926
157,Player_156,27,GK,Italy,Club_156,€878K,0,1,2338,5,878000.0,0.0,0.03849443969204448,13.685403011568768,Goalkeeper,878000.0,0.2276
2979,Player_2978,29,LB,Netherlands,Club_178,€557K,0,0,104,5,557000.0,0.0,0.0,13.230322314239945,Defender,1000000.0,0.6926
1774,Player_1773,23,LW,France,Club_173,€1M,1,0,633,3,1000000.0,0.14218009478672985,0.0,13.815511557963774,Forward,1000000.0,0.6926
616,Player_615,18,RB,Argentina,Club_15,€1M,2,2,3163,4,1000000.0,0.0569079987353778,0.0569079987353778,13.815511557963774,Defender,1000000.0,0.6926
644,Player_643,22,LM,France,Club_43,€2M,3,4,3780,0,2000000.0,0.07142857142857142,0.09523809523809523,14.508658238524093,Other,1000000.0,0.6926
1936,Player_1935,17,RB,Argentina,Club_135,€1M,3,0,2962,4,1000000.0,0.09115462525320729,0.0,13.815511557963774,Defender,1000000.0,0.6926
4278,Player_4277,17,CM,Portugal,Club_77,€1M,2,1,1913,1,1000000.0,0.09409304756926293,0.047046523784631464,13.815511557963774,Midfielder,1000000.0,0.6926
1069,Player_1068,17,GK,Netherlands,Club_68,€683K,3,4,3158,0,683000.0,0.08549715009499684,0.11399620012666245,13.434251602680698,Goalkeeper,958000.0,0.3376
4455,Player_4454,28,LB,Brazil,Club_54,€873K,0,2,3361,5,873000.0,0.0,0.053555489437667365,13.679691980296456,Defender,914000.0,0.2676
4155,Player_4154,30,LB,Brazil,Club_154,€427K,2,1,1397,3,427000.0,0.12884753042233357,0.06442376521116679,12.964541634128393,Defender,1000000.0,0.6926
4240,Player_4239,29,RB,Belgium,Club_39,€920K,1,0,353,1,920000.0,0.254957507082153,0.0,13.732130035981154,Defender,1000000.0,0.6926
4869,Player_4868,19,RM,Netherlands,Club_68,€1M,0,0,742,3,1000000.0,0.0,0.0,13.815511557963774,Other,958000.0,0.3376
331,Player_330,34,CAM,England,Club_130,€1M,2,0,1773,4,1000000.0,0.10152284263959391,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
2058,Player_2057,35,CM,Portugal,Club_57,€683K,2,0,2571,0,683000.0,0.07001166861143523,0.0,13.434251602680698,Midfielder,1000000.0,0.6926
2647,Player_2646,18,CAM,Italy,Club_46,€2M,3,0,2164,3,2000000.0,0.12476894639556377,0.0,14.508658238524093,Midfielder,1000000.0,0.6926
2192,Player_2191,32,LM,Spain,Club_191,€1M,0,0,706,1,1000000.0,0.0,0.0,13.815511557963774,Other,986000.0,0.3626
623,Player_622,21,RW,Germany,Club_22,€1M,2,0,2279,0,1000000.0,0.07898200965335674,0.0,13.815511557963774,Forward,1000000.0,0.6926
1596,Player_1595,26,ST,Argentina,Club_195,€2M,1,0,2497,3,2000000.0,0.03604325190228274,0.0,14.508658238524093,Forward,1000000.0,0.6926
2916,Player_2915,26,ST,Argentina,Club_115,€2M,7,1,3320,5,2000000.0,0.18975903614457834,0.027108433734939763,14.508658238524093,Forward,1000000.0,0.6926
4822,Player_4821,25,LW,Spain,Club_21,€1M,2,0,2711,3,1000000.0,0.06639616377720398,0.0,13.815511557963774,Forward,934000.0,0.2926
3899,Player_3898,30,RW,Netherlands,Club_98,€1M,0,1,611,5,1000000.0,0.0,0.14729950900163666,13.815511557963774,Forward,1000000.0,0.6926
1920,Player_1919,33,ST,Belgium,Club_119,€2M,1,0,3755,0,2000000.0,0.02396804260985353,0.0,14.508658238524093,Forward,1000000.0,0.6926
4174,Player_4173,29,LW,France,Club_173,€940K,0,2,2286,0,940000.0,0.0,0.07874015748031496,13.753636218075407,Forward,1000000.0,0.6926
4478,Player_4477,26,CB,Portugal,Club_77,€1M,1,0,943,2,1000000.0,0.09544008483563096,0.0,13.815511557963774,Defender,1000000.0,0.6926
756,Player_755,32,ST,Argentina,Club_155,€1M,2,1,679,5,1000000.0,0.2650957290132548,0.1325478645066274,13.815511557963774,Forward,1000000.0,0.6926
519,Player_518,34,LB,Netherlands,Club_118,€258K,0,0,428,1,258000.0,0.0,0.0,12.460718739865234,Defender,1000000.0,0.6926
3804,Player_3803,19,ST,France,Club_3,€2M,0,0,998,1,2000000.0,0.0,0.0,14.508658238524093,Forward,1000000.0,0.6926
33,Player_32,22,RM,Germany,Club_32,€1M,1,0,2209,3,1000000.0,0.040742417383431415,0.0,13.815511557963774,Other,676000.0,0.0176
2938,Player_2937,26,LW,Portugal,Club_137,€2M,2,1,2881,3,2000000.0,0.0624783061437001,0.03123915307185005,14.508658238524093,Forward,1000000.0,0.6926
1158,Player_1157,34,CM,Portugal,Club_157,€619K,0,0,973,1,619000.0,0.0,0.0,13.335862167174312,Midfielder,1000000.0,0.6926
745,Player_744,26,GK,Brazil,Club_144,€260K,0,0,3296,4,260000.0,0.0,0.0,12.468440756144114,Goalkeeper,691000.0,0.0226
1498,Player_1497,18,LW,Portugal,Club_97,€1M,1,0,638,1,1000000.0,0.14106583072100315,0.0,13.815511557963774,Forward,1000000.0,0.6926
3460,Player_3459,32,RB,Belgium,Club_59,€803K,1,1,1526,3,803000.0,0.05897771952817824,0.05897771952817824,13.596111238258136,Defender,1000000.0,0.6926
3756,Player_3755,20,ST,Argentina,Club_155,€1M,0,0,1144,0,1000000.0,0.0,0.0,13.815511557963774,Forward,1000000.0,0.6926
2592,Player_2591,18,ST,Spain,Club_191,€2M,1,0,845,5,2000000.0,0.10650887573964496,0.0,14.508658238524093,Forward,986000.0,0.3626
784,Player_783,28,RB,France,Club_183,€894K,2,1,1560,2,894000.0,0.11538461538461539,0.057692307692307696,13.703462172723258,Defender,903000.0,0.2526
3494,Player_3493,28,CB,France,Club_93,€1M,2,1,3394,4,1000000.0,0.05303476723629936,0.02651738361814968,13.815511557963774,Defender,1000000.0,0.6926
2950,Player_2949,30,LW,Belgium,Club_149,€1M,0,0,1148,4,1000000.0,0.0,0.0,13.815511557963774,Forward,1000000.0,0.6926
230,Player_229,18,CB,Belgium,Club_29,€728K,0,0,1066,3,728000.0,0.0,0.0,13.498057700804253,Defender,1000000.0,0.6926
858,Player_857,27,CM,Portugal,Club_57,€1M,3,0,2040,3,1000000.0,0.1323529411764706,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
2267,Player_2266,26,RW,Italy,Club_66,€1M,1,0,1168,3,1000000.0,0.07705479452054795,0.0,13.815511557963774,Forward,913000.0,0.2626
4275,Player_4274,18,LB,Brazil,Club_74,€851K,1,0,1054,4,851000.0,0.08538899430740038,0.0,13.654168582642951,Defender,1000000.0,0.6926
409,Player_408,31,GK,Netherlands,Club_8,€825K,4,3,3258,5,825000.0,0.11049723756906077,0.08287292817679558,13.623139877437294,Goalkeeper,825000.0,0.1576
171,Player_170,32,LB,England,Club_170,€754K,2,0,1270,1,754000.0,0.14173228346456693,0.0,13.53314897324916,Defender,1000000.0,0.6926
541,Player_540,35,GK,England,Club_140,€353K,0,0,34,5,353000.0,0.0,0.0,12.77422616877261,Goalkeeper,811000.0,0.1426
2211,Player_2210,20,LB,England,Club_10,€386K,0,2,3155,4,386000.0,0.0,0.057052297939778125,12.863595239117187,Defender,1000000.0,0.6926
2305,Player_2304,30,GK,Brazil,Club_104,€430K,0,0,982,0,430000.0,0.0,0.0,12.971542813248435,Goalkeeper,703000.0,0.0276
2568,Player_2567,20,ST,Portugal,Club_167,€1M,2,1,2770,4,1000000.0,0.06498194945848375,0.032490974729241874,13.815511557963774,Forward,1000000.0,0.6926
614,Player_613,17,CB,France,Club_13,€689K,0,0,1342,1,689000.0,0.0,0.0,13.442998001373551,Defender,1000000.0,0.6926
2102,Player_2101,23,CB,Spain,Club_101,€1M,0,1,1013,1,1000000.0,0.0,0.08884501480750247,13.815511557963774,Defender,1000000.0,0.6926
1809,Player_1808,21,RM,Netherlands,Club_8,€1M,0,0,1025,0,1000000.0,0.0,0.0,13.815511557963774,Other,825000.0,0.1576
3439,Player_3438,33,CAM,Netherlands,Club_38,€1M,1,0,1475,4,1000000.0,0.06101694915254237,0.0,13.815511557963774,Midfielder,1000000.0,0.6926
